"date_time","temp","wind_speed_ms","wind_gust_ms","wind_direction_deg","pressure_hpa"
"2023/03/20 03:00:00",3.2,6.4,11.7,209,1002.9
"2023/03/20 04:00:00",3.4,6.4,12.8,217,1002.2
"2023/03/20 05:00:00",3.7,6.1,10.3,225,1001.7
"2023/03/20 06:00:00",3.7,4.7,10.3,224,1001.5
"2023/03/20 07:00:00",3.6,3.6,8.9,238,1001.4
"2023/03/20 08:00:00",3.5,4.4,8.6,261,1001.5
"2023/03/20 09:00:00",3.5,3.3,8.1,300,1002
"2023/03/20 10:00:00",3.2,3.3,9.7,345,1002.4
"2023/03/20 11:00:00",2.4,4.7,10.3,25,1003
"2023/03/20 12:00:00",2.2,3.9,10.6,33,1003.7
"2023/03/20 13:00:00",1.5,4.7,10.3,33,1004
"2023/03/20 14:00:00",2.0,3.6,9.7,42,1004.4
"2023/03/20 15:00:00",2.5,4.4,10.8,48,1004.6
"2023/03/20 16:00:00",3.1,2.2,10.3,46,1005.1
"2023/03/20 17:00:00",3.2,2.8,10.8,3,1005.5
"2023/03/20 18:00:00",2.6,4.7,10.8,357,1005.9
"2023/03/20 19:00:00",2.2,6.1,12.5,8,1006.6
"2023/03/20 20:00:00",2.2,5,11.9,20,1007.2
"2023/03/20 21:00:00",2.3,2.8,6.9,11,1007.3
"2023/03/20 22:00:00",2.2,2.5,8.6,337,1007.6
"2023/03/20 23:00:00",1.5,3.3,7.8,301,1008.1
"2023/03/21 00:00:00",1.2,3.3,8.1,294,1008
"2023/03/21 01:00:00",0.6,3.3,10.3,299,1008.1
"2023/03/21 02:00:00",0.6,2.8,6.9,324,1008.1
"2023/03/21 03:00:00",0.2,2.5,6.7,311,1008.1
"2023/03/21 04:00:00",1.2,1.9,6.4,334,1008
"2023/03/21 05:00:00",1.3,0.8,2.2,337,1008
"2023/03/21 06:00:00",0.6,0.3,1.7,337,1008
"2023/03/21 07:00:00",-0.2,0.8,3.6,330,1007.9
"2023/03/21 08:00:00",-0.6,1.9,5,230,1008.1
"2023/03/21 09:00:00",-0.4,2.8,6.7,210,1008.3
"2023/03/21 10:00:00",-0.2,2.8,6.9,193,1008.4
"2023/03/21 11:00:00",0.4,2.8,6.4,194,1008.1
"2023/03/21 12:00:00",1.2,2.8,6.9,203,1007.8
"2023/03/21 13:00:00",1.4,3.3,10.3,192,1007.4
"2023/03/21 14:00:00",0.6,3.3,8.6,168,1007.2
"2023/03/21 15:00:00",0.6,4.7,10.8,173,1006.6
"2023/03/21 16:00:00",0.1,4.7,10.8,169,1005.9
"2023/03/21 17:00:00",-0.1,5,10,173,1005.1
"2023/03/21 18:00:00",-0.4,4.4,9.7,170,1004.7
"2023/03/21 19:00:00",-0.5,4.4,8.6,171,1004.1
"2023/03/21 20:00:00",-0.5,4.2,8.1,171,1003.5
"2023/03/21 21:00:00",-0.5,2.8,5.6,171,1002.9
"2023/03/21 22:00:00",-0.6,0,3.9,171,1002.2
"2023/03/21 23:00:00",-0.7,0,0,171,1001.2
"2023/03/22 00:00:00",-0.6,0,0,171,1000.4
"2023/03/22 01:00:00",-0.3,0,0,171,999.2
"2023/03/22 02:00:00",-0.2,0,0,170,998
"2023/03/22 03:00:00",-0.1,0.6,7.2,171,997
"2023/03/22 04:00:00",0.2,4.7,8.3,177,995.8
"2023/03/22 05:00:00",0.2,4.7,8.6,188,995.1
"2023/03/22 06:00:00",0.4,5,9.2,198,994.4
"2023/03/22 07:00:00",0.9,5.8,12.2,208,1313.1
"2023/03/22 08:00:00",1.2,5.8,10.6,210,993.6
"2023/03/22 09:00:00",1.9,6.7,11.4,210,993.1
"2023/03/22 10:00:00",2.7,6.4,13.6,211,992.8
"2023/03/22 11:00:00",3.4,5.3,9.7,210,992.2
"2023/03/22 12:00:00",4.1,6.7,13.1,214,991.6
"2023/03/22 13:00:00",4.2,6.7,15.8,202,991
"2023/03/22 14:00:00",4.6,6.1,11.4,198,990.2
"2023/03/22 15:00:00",4.6,6.7,12.2,184,989.2
"2023/03/22 16:00:00",4.5,7.8,16.1,185,987.9
"2023/03/22 17:00:00",4.6,9.2,18.3,205,986.6
"2023/03/22 18:00:00",4.4,8.3,15.8,209,985.9
"2023/03/22 19:00:00",4.4,9.2,18.1,213,985.1
"2023/03/22 20:00:00",4.4,10.8,21.4,223,984.7
"2023/03/22 21:00:00",3.8,10.6,20,233,985.7
"2023/03/22 22:00:00",3.2,10,18.1,235,986.5
"2023/03/22 23:00:00",3.2,9.7,19.4,234,986.5
"2023/03/23 00:00:00",2.8,10,21.1,231,986.6
"2023/03/23 01:00:00",2.2,10.6,22.2,235,987
"2023/03/23 02:00:00",2.1,11.4,21.1,236,986.6
"2023/03/23 03:00:00",2.0,10,21.4,236,986.7
"2023/03/23 04:00:00",2.2,8.9,18.3,236,987.2
"2023/03/23 05:00:00",2.6,7.5,15.8,232,987.6
"2023/03/23 06:00:00",2.8,8.3,16.9,232,987.7
"2023/03/23 07:00:00",3.0,7.5,17.2,235,988
"2023/03/23 08:00:00",3.1,5.6,13.1,227,988.3
"2023/03/23 09:00:00",3.2,4.2,11.4,214,988.7
"2023/03/23 10:00:00",3.7,5,14.2,214,988.8
"2023/03/23 11:00:00",3.7,6.1,15,216,988.9
"2023/03/23 12:00:00",3.7,6.1,11.9,220,988.6
"2023/03/23 13:00:00",5.0,5.3,10.8,214,988.5
"2023/03/23 14:00:00",5.9,5,10.8,211,988.1
"2023/03/23 15:00:00",4.8,5,10.8,162,987.8
"2023/03/23 16:00:00",4.4,4.2,10.8,150,987.3
"2023/03/23 17:00:00",3.5,4.4,10.8,156,987.1
"2023/03/23 18:00:00",3.2,5,10.3,164,986.8
"2023/03/23 19:00:00",3.3,6.9,15.3,192,986.5
"2023/03/23 20:00:00",3.5,9.7,21.4,226,986.5
"2023/03/23 21:00:00",3.2,8.1,20.3,239,987.3
"2023/03/23 22:00:00",3.4,7.8,14.7,235,987.8
"2023/03/23 23:00:00",3.0,7.2,15,233,988
"2023/03/24 00:00:00",2.9,7.8,15.8,234,988
"2023/03/24 01:00:00",3.0,9.2,18.9,235,987.8
"2023/03/24 02:00:00",3.2,10,22.5,234,987.4
"2023/03/24 03:00:00",3.5,8.3,18.1,237,987.6
"2023/03/24 04:00:00",3.5,7.2,15.6,236,987.7
"2023/03/24 05:00:00",3.6,5.3,16.4,231,987.8
"2023/03/24 06:00:00",3.7,4.2,10.8,224,987.8
"2023/03/24 07:00:00",3.5,5.6,12.2,207,987.4
"2023/03/24 08:00:00",3.6,4.2,10.6,218,987.2
"2023/03/24 09:00:00",3.9,4.2,10.8,218,986.6
"2023/03/24 10:00:00",4.4,3.1,9.2,204,986.3
"2023/03/24 11:00:00",4.5,2.5,7.5,176,985.7
"2023/03/24 12:00:00",4.1,2.8,6.9,138,984.8
"2023/03/24 13:00:00",4.0,3.6,7.2,112,983.8
"2023/03/24 14:00:00",3.9,3.1,5.8,80,982.8
"2023/03/24 15:00:00",3.7,3.9,8.6,62,981.8
"2023/03/24 16:00:00",3.7,3.6,7.2,44,981.1
"2023/03/24 17:00:00",3.5,3.9,8.6,30,980.5
"2023/03/24 18:00:00",3.0,4.4,9.2,12,980.4
"2023/03/24 19:00:00",2.2,6.1,12.2,359,980.7
"2023/03/24 20:00:00",1.6,5.3,10.8,355,981.3
"2023/03/24 21:00:00",1.3,3.9,8.1,348,982.1
"2023/03/24 22:00:00",1.2,3.6,7.8,359,982.5
"2023/03/24 23:00:00",1.2,3.3,5.6,0,982.9
"2023/03/25 00:00:00",1.2,2.5,4.4,5,983.7
"2023/03/25 01:00:00",1.2,1.4,3.6,43,984.3
"2023/03/25 02:00:00",1.2,0.6,1.7,43,984.5
"2023/03/25 03:00:00",1.1,1.1,3.1,81,1301.1
"2023/03/25 04:00:00",0.5,2.5,6.9,140,984.6
"2023/03/25 05:00:00",-0.1,2.5,5.6,111,984.7
"2023/03/25 06:00:00",-0.7,2.5,4.4,115,984.9
"2023/03/25 07:00:00",-0.9,2.5,7.8,115,984.9
"2023/03/25 08:00:00",-0.7,2.5,5.8,114,985.1
"2023/03/25 09:00:00",-0.7,3.3,8.1,115,985.4
"2023/03/25 10:00:00",-1.1,5,10.8,114,985.9
"2023/03/25 11:00:00",-1.7,5.3,10.3,114,986.9
"2023/03/25 12:00:00",-2.3,4.2,8.6,114,988.2
"2023/03/25 13:00:00",-2.6,4.4,9.7,114,989.1
"2023/03/25 14:00:00",-2.6,3.9,10.6,114,990.1
"2023/03/25 15:00:00",-2.5,3.6,8.3,114,990.6
"2023/03/25 16:00:00",-2.5,3.9,8.9,114,991.1
"2023/03/25 17:00:00",-2.5,3.6,8.1,114,991.6
"2023/03/25 18:00:00",-2.8,3.9,9.4,114,992.4
"2023/03/25 19:00:00",-3.3,4.2,8.6,114,993.2
"2023/03/25 20:00:00",-3.5,3.9,9.2,114,993.8
"2023/03/25 21:00:00",-3.9,4.4,8.1,113,994.4
"2023/03/25 22:00:00",-4.4,3.9,9.7,105,995.1
"2023/03/25 23:00:00",-4.7,3.9,8.3,84,995.7
"2023/03/26 00:00:00",-5.0,3.6,8.3,80,995.9
"2023/03/26 01:00:00",-5.0,3.1,6.9,80,996.3
"2023/03/26 03:00:00",-5.1,3.9,10,71,996.4
"2023/03/26 04:00:00",-5.3,3.6,9.4,62,996.9
"2023/03/26 05:00:00",-5.5,2.5,6.9,53,997.2
"2023/03/26 06:00:00",-5.7,3.1,9.4,44,997.1
"2023/03/26 07:00:00",-5.6,3.3,9.2,28,997.3
"2023/03/26 08:00:00",-6.3,4.2,10.3,32,997.6
"2023/03/26 09:00:00",-6.4,4.2,9.4,21,998.2
"2023/03/26 10:00:00",-6.3,3.9,10.8,22,998.5
"2023/03/26 11:00:00",-5.6,4.2,10.3,24,998.8
"2023/03/26 12:00:00",-5.4,4.4,11.9,34,998.9
"2023/03/26 13:00:00",-4.6,3.9,10.8,24,998.8
"2023/03/26 14:00:00",-3.5,3.9,11.7,17,999.2
"2023/03/26 15:00:00",-2.4,3.3,10.6,28,999.4
"2023/03/26 16:00:00",-2.2,2.8,8.1,42,999.5
"2023/03/26 17:00:00",-2.5,2.5,8.1,43,999.4
"2023/03/26 18:00:00",-3.0,2.5,8.6,47,999.5
"2023/03/26 19:00:00",-3.2,2.8,7.8,54,1000
"2023/03/26 20:00:00",-3.6,1.9,5.3,63,1000.3
"2023/03/26 21:00:00",-3.7,1.9,5.3,57,1000.8
"2023/03/26 22:00:00",-3.8,2.5,6.7,49,1001
"2023/03/26 23:00:00",-3.9,3.3,9.7,32,1001
"2023/03/27 00:00:00",-4.3,4.4,10.8,13,1001.3
"2023/03/27 01:00:00",-4.7,4.4,10,17,1001.5
"2023/03/27 02:00:00",-5.3,4.4,9.4,17,1001.7
"2023/03/27 03:00:00",-6.3,5.6,12.5,19,1002
"2023/03/27 04:00:00",-7.0,5.6,11.4,29,1002.2
"2023/03/27 05:00:00",-7.7,5.3,10.8,32,1002.5
"2023/03/27 06:00:00",-8.2,5,10.8,26,1002.7
"2023/03/27 07:00:00",-8.2,5.6,11.9,18,1003
"2023/03/27 08:00:00",-7.5,6.1,13.1,13,1003.6
"2023/03/27 09:00:00",-7.2,5.6,11.7,13,1004.4
"2023/03/27 10:00:00",-6.9,5.3,10.8,20,1004.9
"2023/03/27 11:00:00",-5.5,3.9,10.8,11,1005.3
"2023/03/27 12:00:00",-4.0,3.9,10.3,14,1005.4
"2023/03/27 13:00:00",-3.4,5,11.7,4,1005.6
"2023/03/27 14:00:00",-2.5,5.6,14.4,1,1005.8
"2023/03/27 15:00:00",-1.5,5.8,15,2,1005.8
"2023/03/27 16:00:00",-2.0,6.4,18.6,358,1006
"2023/03/27 17:00:00",-2.9,6.4,16.1,7,1006.4
"2023/03/27 18:00:00",-3.4,6.7,15.3,26,1007.1
"2023/03/27 19:00:00",-3.6,5.6,16.4,45,1008
"2023/03/27 20:00:00",-3.6,5.3,11.7,34,1009
"2023/03/27 21:00:00",-3.9,5.8,12.8,24,1009.7
"2023/03/27 22:00:00",-4.4,6.4,13.1,12,1010.1
"2023/03/27 23:00:00",-4.8,6.9,15.3,6,1010.3
"2023/03/28 00:00:00",-5.0,7.2,14.7,5,1010.6
"2023/03/28 01:00:00",-5.4,7.5,15.8,358,1010.9
"2023/03/28 02:00:00",-5.7,8.3,16.4,353,1011.1
"2023/03/28 03:00:00",-6.3,8.1,16.4,351,1011.4
"2023/03/28 04:00:00",-6.5,7.8,16.4,350,1012
"2023/03/28 05:00:00",-6.8,7.8,16.1,347,1012.1
"2023/03/28 06:00:00",-7.3,7.5,14.7,354,1012.4
"2023/03/28 07:00:00",-8.3,7.5,16.4,1,1012.6
"2023/03/28 08:00:00",-7.7,6.1,15.6,346,1013
"2023/03/28 09:00:00",-6.8,3.1,10.6,3,1014.1
"2023/03/28 10:00:00",-5.3,3.6,10.8,360,1014.4
"2023/03/28 11:00:00",-4.8,4.7,10.3,360,1014.5
"2023/03/28 12:00:00",-2.7,2.2,9.2,5,1014.7
"2023/03/28 13:00:00",-1.9,2.5,8.3,18,1014.7
"2023/03/28 14:00:00",-1.4,2.5,8.1,40,1014.2
"2023/03/28 15:00:00",0.5,2.2,7.5,52,1013.7
"2023/03/28 16:00:00",1.0,2.2,6.7,58,1013.2
"2023/03/28 17:00:00",0.1,1.4,6.9,89,1297.5
"2023/03/28 18:00:00",1.1,1.7,7.2,229,1012.3
"2023/03/28 19:00:00",0.7,2.2,6.7,245,1012.2
"2023/03/28 20:00:00",-0.5,1.9,5.6,24,1011.8
"2023/03/28 21:00:00",-0.7,1.9,5,65,1011.8
"2023/03/28 22:00:00",-1.0,1.4,3.9,117,1011.8
"2023/03/28 23:00:00",-1.4,1.9,8.9,222,1011.7
"2023/03/29 00:00:00",-1.8,1.1,7.8,267,1011.2
"2023/03/29 01:00:00",-2.1,1.7,8.1,187,1010.9
"2023/03/29 02:00:00",-2.9,3.6,9.2,170,1010.5
"2023/03/29 03:00:00",-3.5,3.9,10.3,160,1010.2
"2023/03/29 04:00:00",-4.4,3.1,8.6,128,1009.8
"2023/03/29 05:00:00",-4.6,5.6,12.2,81,1009
"2023/03/29 06:00:00",-5.5,5.8,12.2,66,1008.5
"2023/03/29 07:00:00",-5.4,6.1,15.3,68,1008.3
"2023/03/29 08:00:00",-5.5,5.8,13.1,63,1008.3
"2023/03/29 09:00:00",-5.5,5.6,13.1,58,1008.5
"2023/03/29 10:00:00",-5.0,5.3,10.8,62,1008.8
"2023/03/29 11:00:00",-4.0,6.1,14.2,68,1009.2
"2023/03/29 12:00:00",-3.2,6.9,17.2,82,1009.3
"2023/03/29 13:00:00",-2.5,7.5,18.1,84,1009.4
"2023/03/29 14:00:00",-1.6,4.7,11.1,65,1009.5
"2023/03/29 15:00:00",-1.7,5,12.5,83,1009.3
"2023/03/29 16:00:00",0.2,3.9,10.8,91,1009.1
"2023/03/29 17:00:00",0.0,1.9,7.8,125,1008.9
"2023/03/29 18:00:00",-0.7,2.2,7.8,108,1008.8
"2023/03/29 19:00:00",-1.4,3.1,10.8,90,1008.7
"2023/03/29 20:00:00",-2.1,2.8,9.4,144,1009.2
"2023/03/29 21:00:00",-3.2,3.6,8.9,183,1009.4
"2023/03/29 22:00:00",-3.9,3.6,9.2,199,1009.7
"2023/03/29 23:00:00",-4.0,3.6,10.3,191,1009.7
"2023/03/30 00:00:00",-4.3,3.1,6.9,170,1009.4
"2023/03/30 01:00:00",-4.6,2.8,6.7,149,1009.2
"2023/03/30 02:00:00",-5.0,3.3,7.8,162,1009.2
"2023/03/30 03:00:00",-5.6,2.8,6.9,124,1008.9
"2023/03/30 04:00:00",-6.3,3.3,8.6,114,1008.6
"2023/03/30 05:00:00",-6.8,4.2,10,103,1008.3
"2023/03/30 06:00:00",-7.1,4.2,10.3,97,1007.9
"2023/03/30 07:00:00",-7.3,4.4,10.3,93,1007.5
"2023/03/30 08:00:00",-7.4,4.7,10.8,89,1007.3
"2023/03/30 09:00:00",-6.5,3.1,9.2,98,1007.6
"2023/03/30 10:00:00",-5.0,3.6,9.4,109,1007.2
"2023/03/30 11:00:00",-3.9,3.3,10,104,1006.9
"2023/03/30 12:00:00",-2.2,2.5,8.1,126,1006.4
"2023/03/30 13:00:00",-0.6,2.8,9.4,154,1005.8
"2023/03/30 14:00:00",0.6,3.1,10.8,173,1005
"2023/03/30 15:00:00",-0.1,3.1,9.7,165,1004.2
"2023/03/30 16:00:00",0.6,3.1,10.8,152,1003.4
"2023/03/30 17:00:00",-1.7,3.9,10.6,163,1003
"2023/03/30 18:00:00",-2.2,3.9,10.6,143,1002.5
"2023/03/30 19:00:00",-2.3,4.4,10.8,116,1002.1
"2023/03/30 20:00:00",-2.8,4.4,10.8,119,1002
"2023/03/30 21:00:00",-3.2,4.7,10.6,96,1001.9
"2023/03/30 22:00:00",-3.2,4.7,10.3,92,1001.8
"2023/03/30 23:00:00",-3.2,3.9,10,83,1001.7
"2023/03/31 00:00:00",-3.2,3.9,10,63,1001.5
"2023/03/31 01:00:00",-3.3,3.9,10.8,58,1001.4
"2023/03/31 02:00:00",-3.5,4.2,10.3,54,1001.1
"2023/03/31 03:00:00",-3.5,4.7,10.8,52,1000.8
"2023/03/31 04:00:00",-3.6,4.7,10.8,51,1000.6
"2023/03/31 05:00:00",-3.7,4.4,10.8,49,1000.7
"2023/03/31 06:00:00",-3.7,4.4,10.3,53,1000.7
"2023/03/31 07:00:00",-4.1,4.7,10.6,51,1001
"2023/03/31 08:00:00",-4.2,4.4,10.8,48,1001.2
"2023/03/31 09:00:00",-3.7,4.7,11.7,54,1001.5
"2023/03/31 10:00:00",-3.1,5,10.8,52,1001.9
"2023/03/31 11:00:00",-2.2,4.7,10.8,52,1002.3
"2023/03/31 12:00:00",-1.0,4.7,10.8,51,1002.4
"2023/03/31 13:00:00",0.1,5.8,13.1,55,1002.3
"2023/03/31 14:00:00",1.1,5.3,11.7,55,1002.1
"2023/03/31 15:00:00",2.7,4.4,10.3,49,1001.8
"2023/03/31 16:00:00",2.6,4.4,10.8,58,1001.7
"2023/03/31 17:00:00",1.8,4.7,10.8,52,1001.7
"2023/03/31 18:00:00",1.8,5.6,13.1,58,1001.9
"2023/03/31 19:00:00",1.7,4.4,10.8,60,1002.4
"2023/03/31 20:00:00",1.0,5,10.8,44,1003.1
"2023/03/31 21:00:00",0.3,6.1,14.2,46,1003.6
"2023/03/31 22:00:00",-0.2,6.4,14.4,52,1004.3
"2023/03/31 23:00:00",-0.8,5.3,11.1,52,1004.8
"2023/04/01 00:00:00",-1.1,5,11.4,48,1005.3
"2023/04/01 01:00:00",-1.6,4.7,10.6,40,1005.9
"2023/04/01 02:00:00",-1.9,6.1,12.2,30,1006.1
"2023/04/01 03:00:00",-2.5,6.9,14.7,23,1006.4
"2023/04/01 04:00:00",-3.2,6.9,14.2,20,1006.7
"2023/04/01 05:00:00",-3.9,7.5,15.6,18,1007.2
"2023/04/01 06:00:00",-4.2,8.1,17.2,18,1007.6
"2023/04/01 07:00:00",-4.2,8.6,18.1,19,1008
"2023/04/01 08:00:00",-3.8,8.1,16.1,15,1008.7
"2023/04/01 09:00:00",-3.2,5.3,12.5,14,1009.8
"2023/04/01 10:00:00",-1.9,3.9,10.8,18,1010.6
"2023/04/01 11:00:00",-0.5,3.6,10.8,22,1011
"2023/04/01 12:00:00",1.3,3.1,9.2,27,1011.5
"2023/04/01 13:00:00",2.8,3.6,8.9,41,1011.7
"2023/04/01 14:00:00",3.9,4.4,10.8,47,1011.7
"2023/04/01 15:00:00",5.4,3.6,10.8,53,1011.9
"2023/04/01 16:00:00",5.3,3.1,9.7,43,1012.1
"2023/04/01 17:00:00",4.4,2.5,8.3,26,1012.2
"2023/04/01 18:00:00",4.2,2.8,10,29,1012.6
"2023/04/01 19:00:00",4.0,2.5,7.8,32,1013
"2023/04/01 20:00:00",3.6,2.5,7.2,51,1013.7
"2023/04/01 21:00:00",3.1,3.3,8.9,58,1014.5
"2023/04/01 22:00:00",2.6,3.3,8.3,67,1015.4
"2023/04/01 23:00:00",2.5,3.1,10.6,67,1016.2
"2023/04/02 00:00:00",2.1,3.1,8.6,51,1017
"2023/04/02 01:00:00",1.1,5,10.8,18,1017.8
"2023/04/02 02:00:00",0.4,4.7,10.3,21,1018.7
"2023/04/02 03:00:00",-0.2,3.1,8.1,30,1019.5
"2023/04/02 04:00:00",-0.5,3.1,8.9,11,1020
"2023/04/02 05:00:00",-1.9,6.1,13.9,10,1020.7
"2023/04/02 06:00:00",-1.9,5.8,13.1,25,1021.5
"2023/04/02 07:00:00",-1.9,6.7,13.6,17,1022.4
"2023/04/02 08:00:00",-1.0,6.1,12.8,22,1023.5
"2023/04/02 09:00:00",-1.2,5,11.4,27,1024.7
"2023/04/02 10:00:00",-0.5,3.6,10.3,34,1025.6
"2023/04/02 11:00:00",0.9,3.1,8.1,35,1026.4
"2023/04/02 12:00:00",2.1,2.8,8.6,36,1027.2
"2023/04/02 13:00:00",3.1,2.8,8.6,46,1027.6
"2023/04/02 14:00:00",4.3,2.8,10.8,46,1027.9
"2023/04/02 15:00:00",5.8,3.1,8.9,31,1028
"2023/04/02 16:00:00",5.2,2.8,6.7,36,1028.3
"2023/04/02 17:00:00",4.1,2.2,8.6,41,1028.2
"2023/04/02 18:00:00",3.9,1.9,5.6,40,1028.5
"2023/04/02 19:00:00",3.6,1.9,5.8,50,1028.8
"2023/04/02 20:00:00",3.0,2.8,10.3,65,1029.3
"2023/04/02 21:00:00",2.3,3.6,9.4,75,1030
"2023/04/02 22:00:00",1.7,4.7,10.3,81,1030.6
"2023/04/02 23:00:00",1.1,4.2,10.3,113,1031.2
"2023/04/03 00:00:00",0.2,5,10.8,145,1031.7
"2023/04/03 01:00:00",-1.2,5,10.8,161,1032.3
"2023/04/03 02:00:00",-2.0,5.3,11.1,167,1032.6
"2023/04/03 03:00:00",-2.5,4.7,10.8,170,1032.9
"2023/04/03 04:00:00",-3.0,4.4,10.3,173,1033
"2023/04/03 05:00:00",-3.2,3.9,10.8,178,1033.2
"2023/04/03 06:00:00",-3.4,3.6,8.1,186,1033
"2023/04/03 07:00:00",-3.5,3.6,8.1,183,1033
"2023/04/03 08:00:00",-2.8,4.2,10.3,181,1032.9
"2023/04/03 09:00:00",-2.7,3.3,7.8,188,1033.5
"2023/04/03 10:00:00",-1.7,2.2,7.8,174,1033.7
"2023/04/03 11:00:00",-0.4,1.9,5.6,170,1033.5
"2023/04/03 12:00:00",1.5,2.2,6.7,175,1033
"2023/04/03 13:00:00",2.9,2.5,8.1,180,1032.2
"2023/04/03 14:00:00",4.7,2.5,9.4,162,1031.5
"2023/04/03 15:00:00",6.8,2.5,8.1,154,1030.3
"2023/04/03 16:00:00",7.1,2.5,8.1,179,1029.3
"2023/04/03 17:00:00",5.9,2.5,9.4,192,1028.6
"2023/04/03 18:00:00",5.6,2.2,7.5,203,1028.1
"2023/04/03 19:00:00",5.1,1.7,4.4,219,1027.9
"2023/04/03 20:00:00",4.1,2.5,6.7,191,1027.6
"2023/04/03 21:00:00",2.6,3.6,8.6,214,1027.3
"2023/04/03 22:00:00",2.2,3.1,7.2,237,1027.3
"2023/04/03 23:00:00",2.3,3.3,8.1,270,1026.8
"2023/04/04 00:00:00",1.7,5.8,13.1,278,1026.5
"2023/04/04 01:00:00",1.2,4.7,10.6,295,1026.5
"2023/04/04 02:00:00",1.0,3.9,10.8,326,1026.4
"2023/04/04 03:00:00",0.8,3.6,8.6,4,1026.1
"2023/04/04 04:00:00",0.5,5.6,11.7,5,1026
"2023/04/04 05:00:00",-0.3,7.2,14.7,8,1025.9
"2023/04/04 06:00:00",-0.4,6.7,13.6,13,1025.5
"2023/04/04 07:00:00",-0.4,5.8,12.2,18,1025.3
"2023/04/04 08:00:00",-0.2,6.1,13.1,6,1025.3
"2023/04/04 09:00:00",0.5,5.6,13.3,9,1025.8
"2023/04/04 10:00:00",2.7,3.3,9.7,7,1026
"2023/04/04 11:00:00",5.0,1.9,6.1,6,1025.9
"2023/04/04 12:00:00",6.0,2.8,8.1,358,1025.5
"2023/04/04 13:00:00",6.6,3.6,10.6,15,1025
"2023/04/04 14:00:00",8.1,3.1,9.2,6,1024.6
"2023/04/04 15:00:00",11.0,1.9,8.9,359,1023.9
"2023/04/04 16:00:00",8.4,2.5,8.1,14,1023.5
"2023/04/04 17:00:00",7.9,2.5,8.1,21,1023.2
"2023/04/04 18:00:00",7.7,2.2,8.1,42,1022.9
"2023/04/04 19:00:00",7.2,2.2,6.7,48,1022.7
"2023/04/04 20:00:00",6.7,2.5,7.2,61,1022.6
"2023/04/04 21:00:00",6.2,1.9,5.3,83,1022.7
"2023/04/04 22:00:00",5.7,3.1,8.3,81,1023
"2023/04/04 23:00:00",3.6,5,10.6,175,1023.3
"2023/04/05 00:00:00",3.5,4.2,9.2,200,1023.3
"2023/04/05 01:00:00",3.2,3.6,8.1,232,1023.5
"2023/04/05 02:00:00",3.1,3.1,8.6,242,1023.3
"2023/04/05 03:00:00",3.0,1.9,4.7,312,1023
"2023/04/05 04:00:00",2.6,3.1,7.2,340,1022.9
"2023/04/05 05:00:00",2.3,3.9,8.9,344,1022.7
"2023/04/05 06:00:00",1.9,4.4,9.4,356,1022.4
"2023/04/05 07:00:00",2.1,5.3,10.8,358,1022.2
"2023/04/05 08:00:00",2.1,5.6,11.1,3,1022.3
"2023/04/05 09:00:00",2.7,4.4,10.8,6,1022.5
"2023/04/05 10:00:00",2.4,4.4,10,8,1022.5
"2023/04/05 11:00:00",2.3,3.9,10.3,12,1022.4
"2023/04/05 12:00:00",4.7,2.8,7.2,12,1021.9
"2023/04/05 13:00:00",6.4,2.5,7.5,34,1021.6
"2023/04/05 14:00:00",7.2,3.3,10.8,39,1021
"2023/04/05 15:00:00",7.8,4.2,10.6,42,1020.3
"2023/04/05 16:00:00",7.5,4.2,10.6,47,1019.4
"2023/04/05 17:00:00",7.0,4.7,11.9,39,1018.8
"2023/04/05 18:00:00",6.7,5.3,11.7,39,1018.3
"2023/04/05 19:00:00",6.5,5.8,10.8,50,1018.1
"2023/04/05 20:00:00",5.3,6.1,14.4,72,1018.4
"2023/04/05 21:00:00",3.4,6.7,14.2,87,1019.1
"2023/04/05 22:00:00",1.5,7.2,19.4,87,1020.1
"2023/04/05 23:00:00",-0.3,6.4,13.6,86,1020.5
"2023/04/06 00:00:00",-0.9,5.3,12.2,84,1020.6
"2023/04/06 01:00:00",-1.4,5.8,13.3,82,1020.7
"2023/04/06 02:00:00",-1.7,4.7,10.3,72,1020.6
"2023/04/06 03:00:00",-1.7,3.9,9.7,59,1020.4
"2023/04/06 04:00:00",-1.7,3.6,10.3,60,1020.3
"2023/04/06 05:00:00",-1.7,4.7,13.1,69,1019.9
"2023/04/06 06:00:00",-1.7,5,11.7,70,1019.8
"2023/04/06 07:00:00",-1.7,5.8,12.2,73,1019.8
"2023/04/06 08:00:00",-1.8,6.7,17.8,76,1020.1
"2023/04/06 09:00:00",-1.6,5.6,13.1,82,1020.2
"2023/04/06 10:00:00",-1.1,6.1,16.4,88,1020.3
"2023/04/06 11:00:00",-1.0,5,11.9,97,1020.4
"2023/04/06 12:00:00",-0.7,5.8,13.1,111,1020.5
"2023/04/06 13:00:00",-0.6,5.6,12.5,122,1020.7
"2023/04/06 14:00:00",-0.2,5.3,12.5,118,1020.7
"2023/04/06 15:00:00",0.3,5.6,13.6,118,1020.6
"2023/04/06 16:00:00",0.5,5.8,12.2,117,1020.4
"2023/04/06 17:00:00",0.5,4.4,10.6,136,1020.4
"2023/04/06 18:00:00",0.9,5,12.2,140,1020.4
"2023/04/06 19:00:00",0.8,4.7,10,134,1020.4
"2023/04/06 20:00:00",0.7,4.4,10.8,125,1307.4
